URL,Final Status Code,Intermediate Status Code
http://pushpenny.com/coupons/woodgamz/6237/,200,301
http://pushpenny.com/coupons/woman-within/,200,
http://pushpenny.com/coupons/wolverine/,200,
http://pushpenny.com/coupons/wolters-kluwer/,200,
http://pushpenny.com/coupons/wondershare/4926/page/4/,200,301
http://pushpenny.com/coupons/wondershare/4926/page/2/,200,301
http://pushpenny.com/coupons/wondershare/4926/page/1/,200,301
http://pushpenny.com/coupons/woodwind-brasswind/page/1/,200,301-301
http://pushpenny.com/coupons/wondergel/6066/,200,301
http://pushpenny.com/coupons/wondershare/4926/page/3/,200,301
http://pushpenny.com/coupons/wolfgangs-vault/,200,
http://pushpenny.com/coupons/wondershare/4926/,200,301
http://pushpenny.com/coupons/wishing-tree-designs/,200,
http://pushpenny.com/coupons/witmartcom/,200,
http://pushpenny.com/coupons/wolfermans/,200,
http://pushpenny.com/coupons/womensuitscom/4925/,200,301
http://pushpenny.com/coupons/woman-within/4924/page/1/,200,301
http://pushpenny.com/coupons/wolters-kluwer/4922/,200,301
http://pushpenny.com/coupons/woman-within/4924/page/2/,200,301
http://pushpenny.com/coupons/wise-food-storage/,200,
http://pushpenny.com/coupons/wondershare/page/1/,200,301-301
http://pushpenny.com/coupons/wisconsin-cheeseman/,200,
http://pushpenny.com/coupons/wolfgangs-vault/4921/,200,301
http://pushpenny.com/coupons/wisdom-panel/,200,
http://pushpenny.com/coupons/wisconsin-made/,200,
http://pushpenny.com/coupons/wolverine/6849/,200,301
http://pushpenny.com/coupons/woman-within/4924/,200,301
http://pushpenny.com/coupons/wireless-emporium/,200,
http://pushpenny.com/coupons/wolfermans/4920/,200,301
http://pushpenny.com/coupons/witmartcom/4919/,200,301
http://pushpenny.com/coupons/wishing-tree-designs/4918/,200,301
http://pushpenny.com/coupons/wirefly/,200,
http://pushpenny.com/coupons/wipe-new/,200,
http://pushpenny.com/coupons/woman-within/page/1/,200,301-301
http://pushpenny.com/coupons/wisdom-panel/4916/,200,301
http://pushpenny.com/coupons/winter-kate/,200,
http://pushpenny.com/coupons/wise-food-storage/4917/page/1/,200,301
http://pushpenny.com/coupons/winter-silks/,200,
http://pushpenny.com/coupons/wise-food-storage/4917/,200,301
http://pushpenny.com/coupons/wingate/,200,
http://pushpenny.com/coupons/winetastingcom/,200,
http://pushpenny.com/coupons/wisconsin-cheeseman/4914/,200,301
http://pushpenny.com/coupons/wineglobecom/,200,
http://pushpenny.com/coupons/wisconsin-made/4915/,200,301
http://pushpenny.com/coupons/wireless-emporium/4913/,200,301
http://pushpenny.com/coupons/wineglobe/,200,
http://pushpenny.com/coupons/winecoolerdirect/,200,
http://pushpenny.com/coupons/wipe-new/4911/,200,301
http://pushpenny.com/coupons/wirefly/4912/page/1/,200,301
http://pushpenny.com/coupons/wirefly/4912/,200,301
http://pushpenny.com/coupons/winebasketcom/,200,
http://pushpenny.com/coupons/winecom/,200,
http://pushpenny.com/coupons/wise-food-storage/page/1/,200,301-301
http://pushpenny.com/coupons/wine-world-accessories/,200,
http://pushpenny.com/coupons/winter-silks/4910/,200,301
http://pushpenny.com/coupons/wingate/4908/,200,301
http://pushpenny.com/coupons/wine-of-the-month-club/,200,
http://pushpenny.com/coupons/winter-kate/4909/,200,301
http://pushpenny.com/coupons/windy-city-novelties/,200,
http://pushpenny.com/coupons/wine-battles/,200,
http://pushpenny.com/coupons/wineglobe/140361/,200,301
http://pushpenny.com/coupons/winetastingcom/6847/,200,301
http://pushpenny.com/coupons/winecoolerdirect/4906/,200,301
http://pushpenny.com/coupons/wineglobecom/4907/,200,301
http://pushpenny.com/coupons/windsor-vineyards/,200,
http://pushpenny.com/coupons/wirefly/page/1/,200,301-301
http://pushpenny.com/coupons/windward-boardshop/,200,
http://pushpenny.com/coupons/winecom/4904/,200,301
http://pushpenny.com/coupons/windows-phone-central-store/,200,
http://pushpenny.com/coupons/windowalert/,200,
http://pushpenny.com/coupons/windows-azure/,200,
http://pushpenny.com/coupons/windchimecom/,200,
http://pushpenny.com/coupons/winebasketcom/4905/,200,301
http://pushpenny.com/coupons/wine-battles/4901/,200,301
http://pushpenny.com/coupons/wine-of-the-month-club/4902/,200,301
http://pushpenny.com/coupons/wind-and-weather/,200,
http://pushpenny.com/coupons/wine-world-accessories/4903/,200,301
http://pushpenny.com/coupons/wilsons/,200,
http://pushpenny.com/coupons/windy-city-novelties/6201/,200,301
http://pushpenny.com/coupons/windward-boardshop/4900/,200,301
http://pushpenny.com/coupons/windsor-vineyards/4899/,200,301
http://pushpenny.com/coupons/willygoat/,200,
http://pushpenny.com/coupons/wilsons-leather/,200,
http://pushpenny.com/coupons/windows-phone-central-store/6504/,200,301
http://pushpenny.com/coupons/windowalert/4898/,200,301
http://pushpenny.com/coupons/wildtiescom/,200,
http://pushpenny.com/coupons/wildtangent-games/,200,
http://pushpenny.com/coupons/willow-ridge/,200,
http://pushpenny.com/coupons/windchimecom/4897/,200,301
http://pushpenny.com/coupons/windows-azure/5791/,200,301
http://pushpenny.com/coupons/wind-and-weather/4896/,200,301
http://pushpenny.com/coupons/wildfox-couture/,200,
http://pushpenny.com/coupons/wildkin/,200,
http://pushpenny.com/coupons/wildfly/,200,
http://pushpenny.com/coupons/wilsons/4894/,200,301
http://pushpenny.com/coupons/wild-dill/,200,
http://pushpenny.com/coupons/wilderness-exchange-unlimited/,200,
http://pushpenny.com/coupons/wild-orchid/,200,
http://pushpenny.com/coupons/wilsons-leather/4895/,200,301
http://pushpenny.com/coupons/willygoat/4893/,200,301
http://pushpenny.com/coupons/wii-world-store/,200,
http://pushpenny.com/coupons/wildkin/4890/,200,301
http://pushpenny.com/coupons/wickers-sportswear/,200,
http://pushpenny.com/coupons/widewidthscom/,200,
http://pushpenny.com/coupons/wigcom/,200,
http://pushpenny.com/coupons/willow-ridge/5094/,200,301
http://pushpenny.com/coupons/wildtangent-games/4891/,200,301
http://pushpenny.com/coupons/wildtiescom/4892/,200,301
http://pushpenny.com/coupons/wildfox-couture/4889/,200,301
http://pushpenny.com/coupons/wildfly/4888/,200,301
http://pushpenny.com/coupons/wholesaleitonlinecom/,200,
http://pushpenny.com/coupons/wholesalebulbscom/,200,
http://pushpenny.com/coupons/wholesaletonersuppliescom/,200,
http://pushpenny.com/coupons/wholesale-halloween-costumes/,200,
http://pushpenny.com/coupons/wild-orchid/6235/,200,301
http://pushpenny.com/coupons/wild-dill/4886/,200,301
http://pushpenny.com/coupons/wilderness-exchange-unlimited/4887/,200,301
http://pushpenny.com/coupons/wii-world-store/4885/,200,301
http://pushpenny.com/coupons/wigcom/4884/,200,301
http://pushpenny.com/coupons/wickers-sportswear/4882/,200,301
http://pushpenny.com/coupons/wholesale-costume-club/,200,
http://pushpenny.com/coupons/whittard-of-chelsea/,200,
http://pushpenny.com/coupons/whizlabs/,200,
http://pushpenny.com/coupons/widewidthscom/4883/,200,301
http://pushpenny.com/coupons/whitecanyon-software/,200,
http://pushpenny.com/coupons/whitefence/,200,
http://pushpenny.com/coupons/whiter-image/,200,
http://pushpenny.com/coupons/whitesmoke/,200,
http://pushpenny.com/coupons/wholesale-costume-club/4879/,200,301
http://pushpenny.com/coupons/wholesaletonersuppliescom/6234/,200,301
http://pushpenny.com/coupons/wholesale-halloween-costumes/4880/,200,301
http://pushpenny.com/coupons/wholesaleitonlinecom/6398/,200,301
http://pushpenny.com/coupons/wholesalebulbscom/4881/,200,301
http://pushpenny.com/coupons/white-mountain/,200,
http://pushpenny.com/coupons/white-house-black-market/,200,
http://pushpenny.com/coupons/whitesmoke/4877/,200,301
http://pushpenny.com/coupons/whizlabs/6064/,200,301
http://pushpenny.com/coupons/whimsical-watches/,200,
http://pushpenny.com/coupons/whiskey-militia/,200,
http://pushpenny.com/coupons/whirlpool-outlet/,200,
http://pushpenny.com/coupons/whittard-of-chelsea/4878/,200,301
http://pushpenny.com/coupons/wheatgrasskitscom/,200,
http://pushpenny.com/coupons/whitefence/4875/,200,301
http://pushpenny.com/coupons/what-she-buys/,200,
http://pushpenny.com/coupons/whatever-works/,200,
http://pushpenny.com/coupons/whitecanyon-software/6200/,200,301
http://pushpenny.com/coupons/white-mountain/4874/,200,301
http://pushpenny.com/coupons/whiter-image/4876/,200,301
http://pushpenny.com/coupons/white-house-black-market/4873/,200,301
http://pushpenny.com/coupons/what-a-bloom/,200,
http://pushpenny.com/coupons/wfit/,200,
http://pushpenny.com/coupons/wetsuit-wearhouse/,200,
http://pushpenny.com/coupons/what-a-beautiful-life/,200,
http://pushpenny.com/coupons/wet-seal/,200,
http://pushpenny.com/coupons/westport-big-and-tall/,200,
http://pushpenny.com/coupons/whirlpool-outlet/4871/,200,301
http://pushpenny.com/coupons/whiskey-militia/4872/,200,301
http://pushpenny.com/coupons/whimsical-watches/4870/,200,301
http://pushpenny.com/coupons/westside-wholesale/,200,
http://pushpenny.com/coupons/westin/,200,
http://pushpenny.com/coupons/wheatgrasskitscom/4869/,200,301
http://pushpenny.com/coupons/whatever-works/4868/,200,301
http://pushpenny.com/coupons/what-a-bloom/6843/,200,301
http://pushpenny.com/coupons/what-she-buys/4867/,200,301
http://pushpenny.com/coupons/west49/,200,
http://pushpenny.com/coupons/westhost/,200,
http://pushpenny.com/coupons/western-union/,200,
http://pushpenny.com/coupons/what-a-beautiful-life/4866/,200,301
http://pushpenny.com/coupons/wfit/34956/,200,301
http://pushpenny.com/coupons/west-music/,200,
http://pushpenny.com/coupons/west-marine/,200,
http://pushpenny.com/coupons/wet-seal/5864/,200,301
